"","Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","Speaker","Recipient","dyad","recent.similarity"
"11987","ShiiAnn","Tom",2,19,"Friend",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11988","ShiiAnn","Tom",2,20,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11989","ShiiAnn","Tom",2,21,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11990","ShiiAnn","Tom",2,22,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11991","ShiiAnn","Tom",2,23,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11992","ShiiAnn","Tom",2,24,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11993","ShiiAnn","Tom",2,25,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11994","ShiiAnn","Tom",2,26,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11995","ShiiAnn","Tom",2,27,"Rival",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11996","ShiiAnn","Tom",2,28,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11997","ShiiAnn","Tom",2,30,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11998","ShiiAnn","Tom",2,31,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"11999","ShiiAnn","Tom",2,32,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12000","ShiiAnn","Tom",2,33,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12001","ShiiAnn","Tom",2,34,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12002","ShiiAnn","Tom",2,35,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12003","ShiiAnn","Tom",2,36,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12004","ShiiAnn","Tom",2,37,"Rival",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12005","ShiiAnn","Tom",2,39,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12006","ShiiAnn","Tom",2,40,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12007","ShiiAnn","Tom",2,41,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12008","ShiiAnn","Tom",2,42,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12009","ShiiAnn","Tom",2,43,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12010","ShiiAnn","Tom",2,44,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12011","ShiiAnn","Tom",2,45,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12012","ShiiAnn","Tom",2,46,"Friend",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12013","ShiiAnn","Tom",2,47,"Rival",0.5,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12014","ShiiAnn","Tom",2,60,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12015","ShiiAnn","Tom",2,54,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12016","ShiiAnn","Tom",2,55,"Friend",0,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12017","ShiiAnn","Tom",2,56,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12018","ShiiAnn","Tom",2,57,"Win",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12019","ShiiAnn","Tom",2,58,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12020","ShiiAnn","Tom",2,59,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12021","ShiiAnn","Tom",2,48,"Win",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12022","ShiiAnn","Tom",2,49,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12023","ShiiAnn","Tom",2,50,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12024","ShiiAnn","Tom",2,51,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12025","ShiiAnn","Tom",2,52,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12026","ShiiAnn","Tom",2,53,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2170642
"12027","ShiiAnn","Tom",3,37,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12028","ShiiAnn","Tom",3,39,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12029","ShiiAnn","Tom",3,40,"Rival",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12030","ShiiAnn","Tom",3,41,"Rival",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12031","ShiiAnn","Tom",3,42,"Win",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12032","ShiiAnn","Tom",3,43,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12033","ShiiAnn","Tom",3,44,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12034","ShiiAnn","Tom",3,45,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12035","ShiiAnn","Tom",3,46,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12036","ShiiAnn","Tom",3,47,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12037","ShiiAnn","Tom",3,48,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12038","ShiiAnn","Tom",3,49,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12039","ShiiAnn","Tom",3,50,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12040","ShiiAnn","Tom",3,51,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12041","ShiiAnn","Tom",3,52,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12042","ShiiAnn","Tom",3,53,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12043","ShiiAnn","Tom",3,54,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12044","ShiiAnn","Tom",3,55,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12045","ShiiAnn","Tom",3,56,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12046","ShiiAnn","Tom",3,57,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12047","ShiiAnn","Tom",3,58,"Friend",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12048","ShiiAnn","Tom",3,59,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12049","ShiiAnn","Tom",3,60,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12050","ShiiAnn","Tom",3,1,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12051","ShiiAnn","Tom",3,2,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12052","ShiiAnn","Tom",3,3,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12053","ShiiAnn","Tom",3,4,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12054","ShiiAnn","Tom",3,5,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12055","ShiiAnn","Tom",3,6,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12056","ShiiAnn","Tom",3,7,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12057","ShiiAnn","Tom",3,8,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12058","ShiiAnn","Tom",3,9,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12059","ShiiAnn","Tom",3,10,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12060","ShiiAnn","Tom",3,15,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12061","ShiiAnn","Tom",3,16,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12062","ShiiAnn","Tom",3,18,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12063","ShiiAnn","Tom",3,11,"Rival",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12064","ShiiAnn","Tom",3,12,"Win",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12065","ShiiAnn","Tom",3,13,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12066","ShiiAnn","Tom",3,14,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12067","ShiiAnn","Tom",3,19,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12068","ShiiAnn","Tom",3,20,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12069","ShiiAnn","Tom",3,21,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12070","ShiiAnn","Tom",3,22,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12071","ShiiAnn","Tom",3,23,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12072","ShiiAnn","Tom",3,24,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12073","ShiiAnn","Tom",3,25,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12074","ShiiAnn","Tom",3,26,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12075","ShiiAnn","Tom",3,27,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12076","ShiiAnn","Tom",3,28,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12077","ShiiAnn","Tom",3,30,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12078","ShiiAnn","Tom",3,31,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12079","ShiiAnn","Tom",3,32,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12080","ShiiAnn","Tom",3,33,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12081","ShiiAnn","Tom",3,34,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12082","ShiiAnn","Tom",3,35,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12083","ShiiAnn","Tom",3,36,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.2813514
"12084","ShiiAnn","Tom",4,11,"Friend",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12085","ShiiAnn","Tom",4,34,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12086","ShiiAnn","Tom",4,32,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12087","ShiiAnn","Tom",4,33,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12088","ShiiAnn","Tom",4,9,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12089","ShiiAnn","Tom",4,4,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12090","ShiiAnn","Tom",4,35,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12091","ShiiAnn","Tom",4,2,"Rival",0.5,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12092","ShiiAnn","Tom",4,12,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12093","ShiiAnn","Tom",4,3,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12094","ShiiAnn","Tom",4,1,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12095","ShiiAnn","Tom",4,8,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12096","ShiiAnn","Tom",4,54,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12097","ShiiAnn","Tom",4,23,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12098","ShiiAnn","Tom",4,13,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12099","ShiiAnn","Tom",4,25,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12100","ShiiAnn","Tom",4,5,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12101","ShiiAnn","Tom",4,14,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12102","ShiiAnn","Tom",4,55,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12103","ShiiAnn","Tom",4,24,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12104","ShiiAnn","Tom",4,53,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12105","ShiiAnn","Tom",4,30,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12106","ShiiAnn","Tom",4,6,"Win",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12107","ShiiAnn","Tom",4,15,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12108","ShiiAnn","Tom",4,56,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12109","ShiiAnn","Tom",4,47,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12110","ShiiAnn","Tom",4,26,"Rival",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12111","ShiiAnn","Tom",4,31,"Friend",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12112","ShiiAnn","Tom",4,7,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12113","ShiiAnn","Tom",4,16,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12114","ShiiAnn","Tom",4,20,"Friend",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12115","ShiiAnn","Tom",4,36,"Friend",0.5,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12116","ShiiAnn","Tom",4,57,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12117","ShiiAnn","Tom",4,22,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12118","ShiiAnn","Tom",4,58,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12119","ShiiAnn","Tom",4,18,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12120","ShiiAnn","Tom",4,27,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12121","ShiiAnn","Tom",4,37,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12122","ShiiAnn","Tom",4,28,"Friend",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12123","ShiiAnn","Tom",4,39,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12124","ShiiAnn","Tom",4,21,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12125","ShiiAnn","Tom",4,19,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12126","ShiiAnn","Tom",4,46,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12127","ShiiAnn","Tom",4,44,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12128","ShiiAnn","Tom",4,48,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12129","ShiiAnn","Tom",4,40,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12130","ShiiAnn","Tom",4,49,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12131","ShiiAnn","Tom",4,41,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12132","ShiiAnn","Tom",4,51,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12133","ShiiAnn","Tom",4,45,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12134","ShiiAnn","Tom",4,52,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12135","ShiiAnn","Tom",4,60,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12136","ShiiAnn","Tom",4,50,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12137","ShiiAnn","Tom",4,59,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12138","ShiiAnn","Tom",4,43,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12139","ShiiAnn","Tom",4,10,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12140","ShiiAnn","Tom",4,42,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.3943529
"12141","ShiiAnn","Tom",5,12,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12142","ShiiAnn","Tom",5,13,"Friend",0.5,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12143","ShiiAnn","Tom",5,14,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12144","ShiiAnn","Tom",5,15,"Friend",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12145","ShiiAnn","Tom",5,16,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12146","ShiiAnn","Tom",5,18,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12147","ShiiAnn","Tom",5,19,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12148","ShiiAnn","Tom",5,20,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12149","ShiiAnn","Tom",5,43,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12150","ShiiAnn","Tom",5,21,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12151","ShiiAnn","Tom",5,44,"Friend",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12152","ShiiAnn","Tom",5,22,"Friend",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12153","ShiiAnn","Tom",5,45,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12154","ShiiAnn","Tom",5,23,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12155","ShiiAnn","Tom",5,24,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12156","ShiiAnn","Tom",5,47,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12157","ShiiAnn","Tom",5,25,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12158","ShiiAnn","Tom",5,48,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12159","ShiiAnn","Tom",5,26,"Rival",0.5,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12160","ShiiAnn","Tom",5,49,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12161","ShiiAnn","Tom",5,27,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12162","ShiiAnn","Tom",5,50,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12163","ShiiAnn","Tom",5,28,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12164","ShiiAnn","Tom",5,51,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12165","ShiiAnn","Tom",5,30,"Win",0.333333333333333,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12166","ShiiAnn","Tom",5,52,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12167","ShiiAnn","Tom",5,31,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12168","ShiiAnn","Tom",5,53,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12169","ShiiAnn","Tom",5,32,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12170","ShiiAnn","Tom",5,33,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12171","ShiiAnn","Tom",5,34,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12172","ShiiAnn","Tom",5,35,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12173","ShiiAnn","Tom",5,36,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12174","ShiiAnn","Tom",5,37,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12175","ShiiAnn","Tom",5,39,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12176","ShiiAnn","Tom",5,40,"Win",0.5,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12177","ShiiAnn","Tom",5,41,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12178","ShiiAnn","Tom",5,42,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12179","ShiiAnn","Tom",5,46,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12180","ShiiAnn","Tom",5,54,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12181","ShiiAnn","Tom",5,55,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12182","ShiiAnn","Tom",5,56,"Friend",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12183","ShiiAnn","Tom",5,57,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12184","ShiiAnn","Tom",5,58,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12185","ShiiAnn","Tom",5,59,"Friend",0.333333333333333,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12186","ShiiAnn","Tom",5,60,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12187","ShiiAnn","Tom",5,1,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12188","ShiiAnn","Tom",5,3,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12189","ShiiAnn","Tom",5,4,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12190","ShiiAnn","Tom",5,5,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12191","ShiiAnn","Tom",5,6,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12192","ShiiAnn","Tom",5,7,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12193","ShiiAnn","Tom",5,8,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12194","ShiiAnn","Tom",5,9,"Win",0,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12195","ShiiAnn","Tom",5,2,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12196","ShiiAnn","Tom",5,10,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12197","ShiiAnn","Tom",5,11,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.02825296
"12198","ShiiAnn","Tom",6,36,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12199","ShiiAnn","Tom",6,37,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12200","ShiiAnn","Tom",6,39,"Win",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12201","ShiiAnn","Tom",6,40,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12202","ShiiAnn","Tom",6,41,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12203","ShiiAnn","Tom",6,42,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12204","ShiiAnn","Tom",6,43,"Rival",0.25,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12205","ShiiAnn","Tom",6,44,"Rival",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12206","ShiiAnn","Tom",6,45,"Rival",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12207","ShiiAnn","Tom",6,46,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12208","ShiiAnn","Tom",6,47,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12209","ShiiAnn","Tom",6,48,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12210","ShiiAnn","Tom",6,49,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12211","ShiiAnn","Tom",6,50,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12212","ShiiAnn","Tom",6,51,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12213","ShiiAnn","Tom",6,52,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12214","ShiiAnn","Tom",6,53,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12215","ShiiAnn","Tom",6,54,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12216","ShiiAnn","Tom",6,55,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12217","ShiiAnn","Tom",6,56,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12218","ShiiAnn","Tom",6,57,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12219","ShiiAnn","Tom",6,58,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12220","ShiiAnn","Tom",6,59,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12221","ShiiAnn","Tom",6,60,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12222","ShiiAnn","Tom",6,27,"Friend",0.75,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12223","ShiiAnn","Tom",6,28,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12224","ShiiAnn","Tom",6,30,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12225","ShiiAnn","Tom",6,31,"Friend",0.333333333333333,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12226","ShiiAnn","Tom",6,26,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12227","ShiiAnn","Tom",6,32,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12228","ShiiAnn","Tom",6,33,"Rival",0,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12229","ShiiAnn","Tom",6,34,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
